14	4	21	0	41	0	2	14	47	0	14	43	0	1	12	37	3	5	0	2	41	26	3	40	0	24	48	22	0	21	0	45	48	0	28	39	32	17	11	43	0	0	48	0	20	22	0	21	28	41	
0	31	9	0	8	0	6	32	49	12	12	46	14	36	7	0	41	34	16	0	0	0	20	6	2	0	0	36	7	9	18	21	25	0	35	32	0	43	0	9	0	14	28	20	1	42	37	13	3	15	
26	43	0	21	19	0	48	25	10	49	29	35	0	23	4	16	44	12	8	14	39	47	48	0	48	28	14	46	3	41	0	16	0	45	0	46	1	29	21	35	18	38	8	7	24	6	20	0	9	39	
48	4	12	36	0	27	49	17	29	23	1	0	1	37	49	0	36	5	31	35	18	20	31	16	26	14	34	31	28	0	0	8	32	2	44	5	49	45	21	0	0	10	17	47	10	13	46	0	0	46	
21	20	0	40	13	0	5	35	42	0	0	10	13	11	7	24	8	44	5	21	20	42	42	37	21	42	1	22	46	48	30	2	15	0	33	11	21	12	7	0	48	35	22	0	0	44	0	42	1	8	
45	14	48	41	0	0	0	8	0	6	41	2	22	34	34	44	42	41	0	0	0	41	47	36	12	1	0	0	44	5	6	7	4	32	13	29	12	24	13	0	0	27	10	18	0	34	17	9	0	0	
26	29	31	0	16	0	26	27	45	0	16	22	36	28	19	5	33	0	38	28	46	31	23	0	5	37	21	0	40	48	16	47	0	0	16	3	42	0	32	40	39	18	30	38	34	0	7	29	11	33	
42	12	13	0	0	30	4	7	42	48	27	46	44	47	34	0	2	48	8	2	8	2	42	5	15	12	0	0	17	49	27	18	2	36	38	48	0	1	11	9	32	0	30	3	32	21	39	9	30	6	
43	4	21	15	17	13	15	26	18	0	11	29	0	7	0	26	30	4	0	32	43	0	6	40	14	20	0	0	30	0	33	33	0	42	0	44	2	19	0	34	48	21	1	0	28	48	0	34	33	7	
23	8	39	0	38	36	8	34	1	0	0	0	14	7	3	10	0	0	0	0	28	12	0	0	40	45	0	0	47	5	0	21	17	37	43	10	21	0	0	48	0	23	0	26	0	16	40	39	32	6	
5	38	1	44	27	0	25	0	0	37	30	2	47	8	26	36	17	47	36	0	0	0	5	7	6	30	16	25	2	37	0	0	8	0	6	41	46	0	0	24	18	20	47	21	21	24	2	2	44	38	
3	0	0	40	0	3	33	45	32	10	36	47	42	36	8	37	29	4	37	0	23	19	2	11	35	11	43	41	16	0	34	35	34	0	1	44	17	46	9	0	0	19	10	25	49	0	0	39	32	42	
40	42	7	6	17	2	26	37	20	22	0	6	0	0	9	26	34	29	21	0	46	1	26	12	10	15	32	2	40	25	23	34	42	2	16	0	32	26	35	41	32	27	23	0	27	12	19	48	29	16	
0	39	48	26	17	25	22	1	0	45	25	39	22	26	0	41	0	40	10	20	8	33	32	6	18	0	43	32	33	49	9	32	0	0	47	17	30	47	20	0	20	28	0	24	22	41	0	44	0	30	
34	0	18	0	16	5	0	25	7	41	3	0	2	6	18	41	45	28	37	32	8	45	40	4	17	8	0	0	0	40	47	19	40	16	4	0	10	35	11	2	31	0	35	13	37	39	0	33	1	46	
3	22	11	41	16	24	32	10	0	14	1	21	44	0	26	41	49	33	0	16	2	28	32	36	0	47	8	15	49	0	0	3	18	0	18	0	37	19	35	1	8	18	36	22	18	24	0	0	37	45	
21	28	25	45	13	14	23	22	24	27	49	17	42	22	19	32	10	22	41	33	26	14	9	39	8	34	38	9	0	30	0	44	9	0	37	1	17	46	0	0	0	38	46	28	21	0	0	42	13	22	
34	7	0	49	5	22	34	39	20	11	6	40	0	20	29	1	0	2	0	35	34	18	0	18	9	0	46	43	36	0	0	0	34	49	42	0	0	0	0	31	35	0	48	41	10	13	9	34	0	14	
40	41	12	25	1	27	0	0	3	2	39	0	49	36	46	0	15	9	6	28	37	47	40	18	22	18	0	17	0	0	4	40	9	27	3	0	0	7	0	19	27	24	0	27	44	20	11	46	9	25	
12	27	0	20	12	7	40	0	18	16	40	5	4	14	42	49	7	8	32	47	46	22	32	35	0	0	31	47	1	15	0	46	32	47	0	14	0	46	17	0	7	39	33	8	4	8	38	0	0	32	
0	16	34	0	1	0	18	16	12	42	5	20	13	5	15	2	0	7	31	48	46	0	0	0	4	6	29	46	36	0	49	9	5	33	29	0	19	0	18	39	0	17	0	26	2	6	20	18	3	32	
0	19	0	31	49	47	0	20	5	0	18	7	0	27	23	49	48	27	0	0	12	23	26	1	21	0	6	19	0	43	2	39	33	21	10	24	0	45	0	0	0	0	41	45	22	10	4	0	3	40	
9	0	24	9	1	47	44	1	29	1	12	42	3	19	49	0	13	44	6	5	30	11	0	14	36	34	0	44	0	0	34	35	0	44	5	19	31	25	41	0	10	46	5	23	16	32	3	0	36	0	
18	5	45	19	30	0	17	34	38	8	0	39	39	38	34	22	37	8	4	20	23	36	13	0	9	39	36	13	9	36	18	28	8	37	8	7	45	14	12	47	0	46	0	0	22	35	38	0	0	18	
30	32	0	21	6	49	38	35	10	4	0	13	19	0	14	28	41	0	33	29	12	25	26	9	4	0	0	11	25	0	20	0	2	30	40	0	47	0	3	0	20	13	6	0	16	12	30	36	38	0	
47	16	0	13	24	35	42	42	14	0	5	0	37	22	2	0	43	26	43	38	45	35	11	26	31	1	4	42	5	47	16	27	5	42	30	10	26	30	32	34	0	15	17	12	0	6	9	0	0	43	
46	41	28	0	24	41	17	45	48	44	22	0	28	49	18	45	39	13	0	4	5	44	16	28	10	0	48	17	19	48	19	47	10	4	16	19	0	0	0	7	0	30	43	40	0	2	7	28	27	41	
35	43	32	13	7	5	27	20	7	26	34	38	24	24	15	16	47	24	22	45	45	0	26	36	3	33	12	0	24	42	11	41	38	20	27	6	22	31	0	9	13	13	15	3	0	0	47	10	0	41	
26	43	15	14	23	13	0	0	1	0	46	10	17	19	28	27	11	47	4	23	17	47	0	42	22	5	0	20	36	0	23	12	43	0	29	27	19	29	36	0	29	28	9	46	0	31	0	0	29	20	
12	12	0	0	3	0	38	24	0	4	29	13	46	27	21	22	17	0	9	0	0	34	1	12	11	0	0	30	44	1	29	5	7	44	35	35	42	46	44	0	20	47	9	8	28	23	26	19	12	47	
0	1	42	1	34	45	41	47	0	18	13	23	30	40	13	22	31	33	4	35	4	9	39	47	0	43	21	29	42	23	0	47	0	16	43	0	11	5	16	31	36	3	0	28	36	6	1	0	14	48	
6	11	44	0	32	0	27	0	26	27	10	6	8	44	39	14	11	30	1	46	43	18	10	37	0	16	14	42	40	3	7	25	29	5	0	8	15	0	0	36	35	0	20	1	35	28	44	27	0	0	
45	36	29	33	5	10	44	3	44	38	5	16	0	10	37	36	0	16	9	0	7	22	4	42	13	12	40	30	44	7	0	0	33	1	12	0	9	0	47	10	45	6	7	46	39	19	12	42	16	43	
26	0	4	3	43	29	0	0	22	0	42	9	30	31	0	34	11	31	32	20	21	47	0	29	22	39	0	0	0	17	21	0	36	0	30	2	27	45	27	30	0	0	2	9	44	14	5	23	18	48	
40	36	44	28	38	4	9	33	18	0	47	22	28	34	32	30	23	29	12	6	22	43	4	8	45	13	3	0	17	0	0	21	4	34	0	12	31	8	18	6	35	0	12	0	34	0	0	34	29	45	
0	0	13	14	22	0	36	44	0	0	42	39	23	29	29	38	49	14	0	22	0	38	3	0	33	14	1	1	49	0	47	21	4	18	13	4	0	12	0	15	31	44	9	4	48	40	14	33	10	32	
19	42	44	0	34	7	0	3	4	26	0	29	39	0	0	32	22	3	10	18	3	35	19	30	47	3	10	0	18	41	30	8	20	8	4	4	33	6	20	11	0	0	40	7	34	0	24	2	17	0	
32	10	15	18	25	31	36	48	47	5	20	48	9	12	31	22	0	0	0	18	16	21	15	49	33	38	1	10	0	44	48	0	18	0	0	0	10	0	8	40	6	36	37	3	0	33	41	0	7	36	
23	16	0	10	0	38	48	10	39	0	0	0	0	27	26	12	0	20	37	14	4	0	30	18	1	5	3	0	49	0	43	20	11	0	10	29	0	47	14	27	0	30	33	5	0	21	25	47	0	0	
23	0	37	0	0	7	47	36	34	0	0	33	35	0	14	1	0	23	0	27	27	0	35	25	6	1	16	23	0	6	17	25	0	11	6	34	19	32	38	0	24	0	14	46	35	30	13	43	0	18	
25	0	49	0	14	43	0	43	37	24	35	32	25	35	45	1	20	11	20	0	0	0	34	0	18	14	33	44	3	28	4	34	11	17	4	24	7	46	24	3	42	25	25	5	20	12	6	33	41	29	
39	0	20	24	0	25	20	2	41	41	35	40	48	0	20	34	37	25	4	8	44	8	14	31	45	49	14	3	0	45	0	16	47	20	41	0	0	10	45	0	36	25	0	38	46	23	30	20	0	34	
0	48	23	0	21	26	40	8	0	42	0	16	38	36	47	11	8	5	0	32	0	17	29	17	38	4	21	0	45	25	11	16	0	0	35	20	22	0	3	0	0	10	47	25	43	43	30	27	0	44	
