1	0	9	21	48	0	0	4	0	11	41	16	14	23	6	0	4	24	39	23	32	3	38	0	37	13	0	12	27	0	18	39	6	5	11	0	19	27	29	7	7	31	0	2	0	37	40	0	0	12	38	16	47	13	5	45	0	19	0	39	27	0	35	19	8	7	0	18	27	2	3	11	33	18	1	47	28	0	20	8	29	19	41	10	35	47	0	41	43	22	0	49	16	0	33	14	0	42	0	17	
29	0	9	11	29	0	0	43	0	6	36	7	36	21	44	0	21	38	9	7	22	15	1	0	31	14	0	4	18	0	23	45	36	38	41	0	21	27	20	2	30	34	0	40	0	35	43	0	0	25	32	9	36	10	20	21	0	36	0	18	11	0	21	42	34	32	0	22	23	17	45	48	43	17	30	48	23	0	17	33	4	25	20	6	21	25	0	42	38	36	0	23	41	0	12	11	0	31	0	2	
26	0	16	12	38	0	0	18	0	22	41	48	37	31	27	0	24	41	43	11	48	30	31	0	15	6	0	16	2	0	43	1	19	40	16	0	40	35	14	16	18	35	0	13	0	29	39	0	0	35	12	35	11	19	3	8	0	35	0	3	3	0	17	31	44	42	0	37	45	14	7	12	19	32	18	39	3	0	9	33	49	7	26	8	16	39	0	43	26	17	0	28	25	0	26	18	0	18	0	25	
5	0	23	37	21	0	0	24	0	45	35	26	23	42	30	0	38	42	33	17	36	22	32	0	24	45	0	25	13	0	26	34	49	43	41	0	46	36	9	28	2	28	0	4	0	5	7	0	0	37	17	11	12	35	38	32	0	10	0	14	11	0	7	4	34	13	0	39	47	15	30	30	34	19	18	6	34	0	47	3	12	12	4	29	36	12	0	21	47	44	0	13	30	0	1	35	0	25	0	9	
5	0	38	30	27	0	0	33	0	36	43	6	1	19	1	0	22	38	39	45	48	44	1	0	14	13	0	15	45	0	1	40	5	1	3	0	48	24	16	21	30	18	0	14	0	16	9	0	0	33	13	4	49	24	1	25	0	48	0	48	23	0	45	7	44	20	0	2	40	22	14	47	38	24	28	38	29	0	2	12	40	8	23	27	46	38	0	46	31	5	0	27	25	0	20	30	0	40	0	36	
5	0	8	16	37	0	0	32	0	1	22	7	34	33	31	0	14	21	12	14	18	29	36	0	48	14	0	9	38	0	28	1	15	32	44	0	44	14	24	40	36	45	0	12	0	43	27	0	0	36	19	43	21	14	47	17	0	1	0	7	44	0	48	6	33	19	0	35	6	31	41	38	20	6	29	36	45	0	6	44	41	27	18	48	37	37	0	26	48	44	0	11	26	0	37	14	0	33	0	5	
43	0	26	41	6	0	0	6	0	27	30	4	38	36	25	0	7	47	12	12	10	15	41	0	34	12	0	13	20	0	13	28	14	15	19	0	6	7	23	30	23	46	0	43	0	47	43	0	0	21	10	44	24	44	36	30	0	36	0	44	7	0	44	27	39	36	0	28	30	10	40	18	12	21	45	33	3	0	20	17	28	10	24	1	40	6	0	49	45	21	0	32	9	0	7	45	0	26	0	37	
34	0	20	1	7	0	0	27	0	22	39	2	25	38	35	0	10	31	35	30	45	47	37	0	49	32	0	46	35	0	16	31	25	7	5	0	12	15	27	22	49	34	0	30	0	11	37	0	0	12	28	20	9	25	28	44	0	3	0	15	5	0	19	13	42	36	0	19	7	31	38	13	17	13	17	8	19	0	33	24	34	15	23	40	26	33	0	45	2	17	0	8	20	0	13	26	0	6	0	44	
15	0	9	8	7	0	0	25	0	31	18	10	5	47	12	0	1	36	45	25	32	34	37	0	22	42	0	34	7	0	32	29	43	39	36	0	15	39	4	7	17	33	0	7	0	23	21	0	0	23	39	19	35	32	35	30	0	9	0	21	13	0	11	37	49	20	0	19	12	18	1	3	20	2	11	35	43	0	24	41	27	32	24	33	12	42	0	21	36	44	0	15	15	0	8	45	0	31	0	47	
44	0	38	22	5	0	0	33	0	12	28	16	43	46	25	0	16	17	9	13	3	43	20	0	40	48	0	22	33	0	5	27	3	13	7	0	42	9	37	40	14	11	0	3	0	14	32	0	0	44	13	12	24	12	48	2	0	25	0	11	14	0	9	32	49	23	0	45	9	22	5	20	25	11	25	18	49	0	45	44	35	35	24	32	42	11	0	33	44	14	0	8	20	0	27	10	0	11	0	6	
