23	0	30	21	30	13	0	0	1	9	39	48	2	29	23	32	1	27	22	0	28	12	7	0	6	24	22	43	26	35	25	43	0	0	8	0	32	11	32	43	33	0	25	0	30	48	3	45	23	34	41	6	23	0	19	12	0	35	14	43	33	25	3	30	37	22	8	0	20	24	9	2	11	4	38	0	0	41	49	25	10	19	0	20	9	23	0	38	35	0	46	31	20	5	37	44	0	44	46	16	
46	0	10	23	47	24	0	0	46	11	37	31	40	21	44	24	20	18	29	0	3	3	12	0	36	34	10	36	43	8	44	14	0	0	15	0	22	40	23	12	29	0	26	0	1	23	31	10	47	34	35	46	45	0	3	41	0	11	25	36	43	15	33	21	35	38	47	0	16	41	43	23	32	19	22	0	0	28	14	6	21	14	0	17	47	49	0	47	28	0	39	26	27	6	13	8	0	7	44	4	
13	0	33	31	29	21	0	0	41	8	13	32	44	10	32	3	33	25	33	0	35	7	16	0	30	8	40	41	40	5	49	19	0	0	15	0	46	16	8	28	19	0	48	0	19	24	48	4	22	31	47	32	3	0	14	42	0	23	4	44	29	9	36	36	24	20	5	0	8	30	35	35	24	10	20	0	0	41	39	30	4	19	0	28	10	37	0	16	32	0	45	28	46	16	44	45	0	18	2	33	
42	0	30	25	34	45	0	0	6	42	18	45	33	18	24	47	15	36	12	0	15	49	1	0	36	7	7	28	5	13	12	43	0	0	11	0	12	43	41	48	16	0	31	0	8	18	38	40	17	7	32	24	27	0	12	44	0	8	44	49	35	10	5	6	41	20	6	0	23	7	48	3	35	1	11	0	0	27	46	29	7	45	0	1	34	12	0	35	5	0	32	2	33	42	19	8	0	15	2	9	
34	0	3	41	34	37	0	0	30	16	19	44	48	9	2	13	49	19	18	0	6	4	3	0	35	32	25	37	27	42	19	28	0	0	44	0	9	27	43	17	37	0	9	0	11	43	49	44	23	47	16	41	18	0	19	48	0	26	26	11	10	46	41	5	20	40	5	0	33	5	19	27	6	14	37	0	0	23	32	19	40	29	0	39	5	16	0	3	30	0	15	42	42	22	22	48	0	3	22	35	
41	0	26	21	3	12	0	0	26	8	31	20	44	5	32	25	7	14	10	0	14	5	8	0	9	38	33	41	23	12	12	43	0	0	48	0	37	49	8	30	9	0	15	0	26	16	49	38	45	47	9	29	7	0	32	49	0	32	11	25	49	41	49	25	33	14	49	0	8	15	44	29	1	40	40	0	0	12	24	16	9	28	0	1	36	2	0	32	11	0	26	25	39	40	45	8	0	13	12	19	
38	0	26	26	48	15	0	0	7	18	16	10	41	8	29	18	16	32	36	0	6	47	9	0	33	45	42	11	12	22	46	40	0	0	24	0	13	46	48	43	42	0	18	0	40	9	24	7	36	30	20	5	8	0	5	46	0	42	49	43	48	18	48	28	20	39	22	0	8	7	35	23	24	44	29	0	0	1	47	42	14	6	0	14	3	33	0	27	28	0	33	8	45	42	9	4	0	6	11	24	
38	0	35	35	44	23	0	0	1	9	8	26	37	10	23	16	12	8	24	0	22	18	42	0	30	8	37	29	1	4	24	45	0	0	9	0	48	13	16	16	23	0	44	0	45	11	36	34	11	2	4	42	21	0	36	1	0	11	49	19	11	28	47	9	40	47	4	0	23	11	5	42	22	17	16	0	0	36	4	46	6	25	0	28	10	46	0	11	10	0	18	2	27	44	19	9	0	3	3	15	
47	0	10	8	30	21	0	0	25	43	9	7	40	43	37	42	3	11	2	0	10	19	28	0	12	40	7	48	32	37	22	28	0	0	42	0	1	47	46	32	44	0	37	0	19	18	5	18	49	43	7	21	36	0	26	3	0	44	5	43	4	47	12	1	5	49	29	0	24	32	25	36	32	12	17	0	0	17	24	46	13	4	0	30	26	8	0	28	24	0	39	43	37	40	40	44	0	3	40	43	
7	0	3	25	9	40	0	0	9	34	22	35	40	41	4	42	27	18	36	0	45	43	34	0	47	23	8	24	45	43	2	25	0	0	31	0	38	12	25	41	20	0	40	0	19	6	34	40	18	5	25	31	9	0	18	10	0	34	4	7	25	41	35	14	41	13	31	0	27	33	6	16	33	11	38	0	0	46	18	39	38	11	0	31	33	21	0	45	34	0	45	20	13	29	6	40	0	34	7	12	
20	0	30	2	45	14	0	0	46	41	2	45	35	40	49	33	14	3	39	0	29	14	5	0	46	44	49	21	25	37	22	46	0	0	19	0	44	29	43	47	21	0	2	0	21	17	27	35	4	13	38	46	26	0	43	42	0	4	31	24	16	31	27	31	47	28	36	0	15	35	44	11	38	39	21	0	0	34	47	8	23	14	0	39	14	29	0	38	11	0	20	1	46	33	5	6	0	47	23	21	
7	0	33	46	15	43	0	0	7	46	37	25	45	5	14	6	49	6	14	0	7	9	47	0	29	19	26	12	47	38	43	10	0	0	9	0	23	5	42	39	22	0	39	0	5	26	21	18	26	33	1	7	13	0	3	43	0	23	41	44	5	11	29	25	15	6	13	0	1	41	39	18	35	22	13	0	0	15	33	46	46	17	0	4	49	13	0	37	38	0	44	35	5	33	10	41	0	2	21	7	
14	0	23	48	37	25	0	0	34	25	26	39	4	12	36	38	1	38	42	0	36	49	18	0	34	42	39	34	20	2	28	32	0	0	42	0	3	7	39	42	41	0	19	0	42	23	38	24	39	3	33	12	10	0	11	8	0	35	9	7	24	16	34	42	15	20	24	0	30	12	30	18	44	10	8	0	0	14	30	49	9	43	0	22	9	7	0	33	17	0	41	41	46	5	4	31	0	18	29	10	
36	0	13	7	47	40	0	0	32	16	4	10	7	33	26	31	30	27	29	0	35	34	46	0	7	35	14	5	18	42	36	41	0	0	17	0	28	14	35	23	27	0	8	0	22	14	41	3	9	46	18	9	38	0	22	27	0	42	31	2	43	44	27	10	35	11	41	0	1	16	36	11	48	41	9	0	0	42	28	11	22	49	0	47	39	48	0	28	45	0	6	29	6	24	27	27	0	27	23	30	
45	0	5	5	12	25	0	0	42	9	16	1	13	3	13	40	5	22	9	0	49	13	36	0	25	6	32	36	27	21	43	19	0	0	34	0	29	39	32	42	7	0	35	0	34	46	24	9	45	46	28	14	45	0	12	15	0	18	35	44	33	1	29	19	29	20	37	0	39	29	25	49	33	16	33	0	0	48	29	43	40	2	0	45	48	35	0	46	13	0	12	44	48	33	8	15	0	29	43	9	
15	0	32	17	43	27	0	0	1	46	46	37	17	30	23	10	27	43	13	0	3	15	44	0	10	2	28	24	42	48	42	49	0	0	16	0	17	48	32	9	22	0	8	0	41	43	30	12	10	9	32	31	12	0	9	13	0	5	36	22	21	42	4	38	29	44	38	0	5	34	15	10	6	36	23	0	0	40	11	3	27	40	0	46	43	37	0	37	49	0	24	8	39	48	21	1	0	13	20	9	
9	0	9	34	26	27	0	0	16	28	24	12	37	16	24	12	45	37	1	0	20	40	37	0	22	28	41	46	42	23	2	40	0	0	7	0	16	28	2	41	46	0	25	0	19	43	43	21	38	4	37	34	4	0	19	10	0	32	6	25	23	42	24	8	17	35	22	0	30	9	14	3	28	36	40	0	0	8	10	47	42	35	0	17	43	17	0	6	24	0	3	30	46	1	42	31	0	30	48	31	
25	0	31	34	20	33	0	0	44	45	5	16	22	33	30	7	24	20	10	0	27	43	23	0	9	18	46	48	26	28	43	36	0	0	20	0	27	19	8	45	45	0	8	0	22	36	2	29	9	10	27	9	10	0	48	39	0	33	38	38	23	27	29	5	42	23	7	0	36	11	12	32	33	8	26	0	0	4	28	32	21	31	0	46	9	33	0	7	30	0	42	40	34	24	48	10	0	49	49	1	
37	0	38	30	9	40	0	0	41	17	34	41	35	9	10	1	1	45	45	0	8	12	16	0	23	12	38	29	31	17	21	23	0	0	49	0	27	48	15	6	48	0	46	0	14	36	2	8	11	35	40	29	4	0	22	37	0	28	24	21	26	3	40	17	14	18	28	0	42	7	26	44	6	3	48	0	0	13	12	4	35	22	0	48	4	28	0	19	23	0	40	39	8	36	25	28	0	48	18	5	
29	0	2	12	35	22	0	0	7	1	49	41	22	35	47	23	32	19	16	0	27	48	17	0	38	35	49	36	38	28	44	45	0	0	1	0	9	9	25	42	10	0	11	0	32	16	42	3	7	7	1	18	7	0	20	11	0	18	3	18	32	24	17	45	30	19	38	0	7	46	22	42	43	39	5	0	0	7	8	49	15	3	0	40	36	10	0	37	6	0	24	31	37	24	16	23	0	16	16	2	
11	0	25	7	24	49	0	0	20	35	38	26	23	30	7	44	6	40	43	0	41	3	41	0	22	32	46	1	24	42	2	7	0	0	5	0	10	37	32	25	3	0	20	0	1	44	25	48	35	31	31	34	30	0	10	41	0	37	49	25	3	9	44	34	30	15	10	0	49	14	20	13	10	45	24	0	0	14	30	27	30	1	0	33	34	19	0	36	45	0	40	25	12	12	20	46	0	15	17	41	
3	0	20	21	22	49	0	0	25	39	42	18	32	24	8	9	23	33	46	0	37	28	43	0	24	49	40	40	42	46	35	38	0	0	9	0	5	38	31	35	16	0	35	0	44	33	35	8	22	7	22	47	9	0	31	49	0	47	42	2	24	45	45	1	38	20	12	0	6	48	9	33	47	9	37	0	0	19	43	31	4	30	0	49	30	40	0	14	18	0	9	39	37	7	32	42	0	3	21	24	
13	0	22	27	9	16	0	0	46	35	36	34	1	33	32	6	19	10	34	0	31	19	12	0	23	25	21	21	8	32	45	36	0	0	19	0	33	48	12	24	35	0	21	0	22	11	41	21	15	15	10	11	18	0	27	3	0	13	8	13	21	15	20	26	34	38	42	0	49	46	36	27	48	17	4	0	0	16	11	14	4	17	0	21	29	49	0	15	38	0	27	46	15	18	11	16	0	46	3	22	
36	0	32	29	11	1	0	0	42	18	48	26	44	36	10	29	8	23	44	0	44	46	43	0	31	35	36	18	26	6	42	10	0	0	31	0	37	16	44	26	16	0	12	0	49	17	30	15	44	49	42	12	25	0	47	29	0	46	3	17	33	6	7	22	21	13	11	0	39	49	30	33	36	22	41	0	0	30	23	49	34	29	0	36	39	35	0	16	5	0	29	11	31	39	43	20	0	40	18	23	
46	0	17	43	39	13	0	0	29	45	5	11	43	19	7	28	3	46	47	0	30	38	24	0	31	11	19	15	46	31	2	12	0	0	1	0	2	29	30	32	28	0	9	0	12	11	35	35	20	10	29	25	40	0	15	17	0	5	25	35	37	23	3	43	34	42	29	0	14	20	7	13	22	48	16	0	0	29	42	19	39	9	0	44	13	44	0	31	20	0	35	37	35	10	28	34	0	34	2	3	
7	0	17	8	29	25	0	0	38	18	31	44	11	14	47	46	38	49	43	0	46	40	40	0	11	22	44	3	38	17	6	44	0	0	18	0	37	44	47	30	37	0	31	0	41	3	11	31	9	27	40	44	23	0	22	19	0	24	12	37	41	31	35	28	35	21	39	0	5	26	25	10	24	14	20	0	0	41	33	41	31	3	0	44	41	38	0	49	29	0	45	22	37	24	34	1	0	4	39	15	
26	0	9	46	4	14	0	0	27	10	6	39	37	17	15	21	14	31	21	0	22	37	26	0	11	39	20	15	37	22	30	42	0	0	42	0	26	14	48	31	40	0	24	0	29	46	26	25	33	20	11	46	49	0	41	5	0	9	2	6	28	32	5	18	8	12	21	0	20	45	17	46	47	3	43	0	0	24	32	10	38	22	0	37	3	8	0	17	14	0	25	45	9	47	22	36	0	31	1	47	
11	0	18	9	12	30	0	0	41	25	12	49	37	4	30	9	27	38	41	0	45	7	49	0	35	14	8	5	37	33	14	38	0	0	18	0	19	12	38	44	38	0	36	0	32	17	46	27	10	10	22	3	17	0	3	40	0	33	43	11	28	43	9	10	45	12	38	0	21	44	16	22	36	43	45	0	0	27	7	17	13	41	0	30	43	37	0	8	1	0	15	10	44	10	30	20	0	21	15	9	
29	0	40	10	19	42	0	0	37	23	8	49	7	13	12	42	2	40	38	0	36	38	8	0	22	40	30	15	47	10	46	36	0	0	39	0	27	18	20	1	41	0	24	0	12	14	21	2	10	36	33	2	30	0	38	18	0	25	23	34	25	25	49	42	11	14	5	0	32	36	34	12	38	49	11	0	0	14	3	41	39	39	0	26	26	6	0	16	35	0	17	18	17	3	47	34	0	3	24	30	
11	0	1	32	32	23	0	0	39	15	7	18	12	13	41	49	4	5	22	0	17	9	13	0	44	2	49	46	33	20	45	48	0	0	14	0	44	45	17	39	49	0	2	0	31	43	47	11	35	20	14	8	15	0	13	14	0	19	35	10	41	35	47	22	18	35	3	0	48	22	34	32	7	47	41	0	0	12	18	3	39	45	0	45	4	33	0	18	9	0	36	14	9	35	8	7	0	13	14	46	
26	0	17	9	10	22	0	0	26	11	41	46	26	24	12	47	45	18	28	0	43	42	42	0	36	36	31	38	2	44	22	34	0	0	13	0	35	43	27	19	35	0	22	0	17	10	26	26	3	43	42	16	23	0	31	42	0	44	23	40	41	6	1	15	23	27	6	0	30	4	46	45	36	44	23	0	0	25	46	12	27	15	0	25	36	3	0	38	49	0	25	1	16	27	27	23	0	48	2	6	
31	0	40	35	17	2	0	0	42	41	43	40	11	14	42	37	13	17	2	0	11	26	40	0	10	43	15	30	44	43	26	47	0	0	19	0	37	44	27	3	30	0	42	0	21	12	37	13	7	13	24	32	5	0	10	10	0	34	23	43	16	37	18	25	26	12	8	0	45	23	31	17	8	30	42	0	0	34	44	28	43	21	0	20	6	12	0	49	4	0	32	16	48	45	3	10	0	7	22	1	
