35	27	21	42	16	14	38	0	19	17	0	26	12	0	10	22	11	20	8	16	35	34	0	31	44	18	1	32	12	0	0	32	15	40	11	41	41	35	0	48	7	0	0	28	44	21	31	44	43	8	34	13	11	21	5	2	17	42	0	42	0	48	39	38	37	46	44	13	39	38	20	21	2	21	0	7	27	42	47	9	36	21	33	0	28	44	28	45	3	0	21	0	13	38	9	28	12	0	13	32	
39	19	13	37	8	17	40	0	37	1	0	2	40	0	33	49	16	1	34	31	34	7	0	26	29	10	12	49	46	0	0	21	43	6	11	36	17	45	0	42	37	0	0	33	16	37	6	15	22	28	20	22	19	20	27	48	2	27	0	22	0	34	48	41	5	1	46	28	5	44	41	10	24	42	0	4	45	14	9	46	19	15	46	0	34	30	35	49	23	0	18	0	47	41	23	46	26	0	45	15	
38	8	39	20	43	39	31	0	4	19	0	9	9	0	10	46	15	1	2	47	25	7	0	18	38	16	19	16	2	0	0	18	17	44	14	36	35	2	0	1	34	0	0	45	30	25	43	9	41	7	39	23	2	46	3	38	12	42	0	35	0	8	1	35	31	44	22	4	49	4	46	6	37	14	0	41	38	18	26	22	5	32	47	0	9	22	39	33	49	0	46	0	33	12	16	3	17	0	1	41	
4	42	1	26	35	25	18	0	38	49	0	8	5	0	29	36	16	26	20	17	15	29	0	20	38	49	25	6	1	0	0	10	26	9	2	10	26	33	0	27	7	0	0	29	20	32	45	17	16	24	24	45	14	8	4	31	34	46	0	45	0	2	44	5	33	26	8	14	29	2	45	39	26	13	0	2	45	28	33	4	9	34	44	0	6	11	5	36	4	0	40	0	28	14	5	33	27	0	26	11	
47	23	49	23	41	35	22	0	38	43	0	46	28	0	4	43	3	32	35	4	34	35	0	19	42	18	44	14	1	0	0	5	36	8	14	4	28	7	0	21	20	0	0	48	4	43	16	34	6	16	23	30	32	13	25	7	28	35	0	8	0	14	47	1	22	48	18	29	22	1	1	29	16	47	0	26	5	1	17	33	27	6	1	0	26	39	28	15	9	0	44	0	33	5	8	44	38	0	40	17	
23	25	42	47	44	35	48	0	22	22	0	1	36	0	20	5	5	36	30	6	31	46	0	34	19	5	18	40	31	0	0	13	36	4	3	30	17	36	0	45	27	0	0	35	41	42	24	10	46	35	40	14	49	4	49	27	42	41	0	19	0	12	24	37	14	13	18	18	40	26	5	5	8	33	0	47	7	27	46	47	44	34	2	0	29	15	11	10	31	0	11	0	17	49	4	48	37	0	1	44	
6	39	14	12	49	43	12	0	8	23	0	14	21	0	23	47	15	13	20	48	35	33	0	8	8	34	21	41	13	0	0	13	3	30	42	3	30	7	0	11	35	0	0	23	28	24	40	47	18	9	15	46	21	8	30	35	22	28	0	16	0	3	5	11	30	8	13	23	12	25	19	40	22	33	0	25	14	24	32	4	40	46	49	0	46	36	44	18	31	0	33	0	4	28	23	36	34	0	43	24	
25	9	42	37	28	9	42	0	3	12	0	5	6	0	25	6	1	22	10	48	22	49	0	14	8	9	32	26	17	0	0	16	17	2	49	19	33	4	0	1	30	0	0	14	14	45	18	21	44	28	48	7	38	2	29	11	1	3	0	24	0	40	47	4	33	25	10	5	38	46	44	23	21	34	0	11	42	46	23	48	18	27	18	0	40	11	1	12	6	0	44	0	43	10	11	6	3	0	32	33	
28	13	20	23	46	40	21	0	44	37	0	9	2	0	1	4	8	37	6	13	41	26	0	21	33	3	9	24	4	0	0	48	15	11	12	5	47	15	0	14	15	0	0	33	34	40	36	13	4	1	23	27	8	41	8	36	9	26	0	37	0	28	49	20	41	1	48	25	21	15	2	29	22	24	0	43	20	25	16	48	37	35	5	0	32	45	23	40	1	0	12	0	36	13	36	29	12	0	48	19	
49	48	2	44	31	5	33	0	19	15	0	41	13	0	27	30	2	11	3	40	41	45	0	46	33	41	15	30	26	0	0	28	27	28	22	31	47	9	0	49	2	0	0	44	31	20	16	36	28	31	45	29	35	8	21	47	16	4	0	6	0	47	22	2	27	8	30	43	12	49	30	28	33	25	0	30	49	24	22	38	18	41	28	0	32	37	13	2	40	0	40	0	29	48	40	33	24	0	37	42	
14	3	18	17	27	15	17	0	43	1	0	25	22	0	26	32	32	44	3	26	37	2	0	12	48	16	24	25	43	0	0	46	21	11	35	35	6	46	0	10	9	0	0	34	41	40	7	30	32	16	35	17	23	29	40	32	19	24	0	29	0	39	35	28	22	4	31	8	9	14	46	20	26	8	0	34	8	9	33	34	49	4	4	0	15	30	13	26	30	0	25	0	7	24	39	16	16	0	12	48	
42	46	12	6	2	26	14	0	46	47	0	29	12	0	13	48	34	29	12	21	17	15	0	17	24	24	8	40	8	0	0	35	20	25	34	15	30	36	0	10	47	0	0	34	5	19	27	47	44	29	19	49	44	5	37	29	21	23	0	4	0	8	26	6	10	8	28	14	26	34	42	36	12	43	0	10	49	30	21	42	32	10	31	0	8	28	18	20	2	0	22	0	40	25	44	27	15	0	38	32	
10	28	11	1	32	23	46	0	19	9	0	17	40	0	19	32	42	34	40	38	43	19	0	34	11	43	32	15	24	0	0	38	1	43	4	49	27	38	0	46	10	0	0	40	49	5	15	49	38	11	8	47	42	30	31	4	27	12	0	19	0	3	7	43	9	11	22	9	43	28	16	27	48	9	0	1	4	4	10	46	23	39	49	0	41	32	32	32	42	0	19	0	35	19	41	4	45	0	17	40	
43	21	47	18	4	39	19	0	40	21	0	1	31	0	36	45	29	21	49	32	24	19	0	27	36	11	49	16	23	0	0	40	37	27	41	3	33	32	0	31	33	0	0	42	5	12	31	22	28	14	39	10	19	13	29	16	46	26	0	47	0	41	4	14	31	45	40	19	28	29	37	28	43	11	0	12	28	43	15	45	12	42	27	0	26	31	41	19	31	0	23	0	12	24	10	4	29	0	18	34	
34	4	3	28	37	24	26	0	32	44	0	36	1	0	43	8	46	44	8	10	18	14	0	11	4	33	1	11	20	0	0	9	15	43	13	35	10	44	0	40	8	0	0	43	22	7	49	28	31	48	23	41	23	43	31	27	19	38	0	23	0	47	42	13	32	11	7	24	23	46	35	4	28	45	0	12	3	44	31	48	11	22	47	0	10	23	16	11	29	0	11	0	31	23	13	7	43	0	35	15	
41	4	17	24	31	24	17	0	6	27	0	15	16	0	27	20	34	16	19	31	4	9	0	3	28	45	26	23	39	0	0	27	5	32	49	34	23	4	0	22	7	0	0	3	25	16	6	13	7	39	47	26	35	15	17	37	25	4	0	2	0	3	2	2	16	42	1	7	43	9	27	30	21	45	0	17	42	46	16	31	28	29	9	0	25	42	25	47	40	0	38	0	5	25	42	15	18	0	34	7	
7	48	7	37	44	1	38	0	6	37	0	2	25	0	48	39	24	18	21	44	28	20	0	30	43	38	11	5	17	0	0	28	47	28	4	2	22	24	0	32	35	0	0	1	43	34	15	8	33	35	40	26	21	1	34	33	30	18	0	4	0	49	22	2	27	16	48	5	39	11	24	9	46	46	0	21	45	40	48	14	10	45	48	0	33	17	27	48	43	0	19	0	19	2	4	29	31	0	41	35	
26	24	24	47	31	12	12	0	4	21	0	39	6	0	19	39	47	14	22	8	1	2	0	37	1	17	34	5	34	0	0	14	26	43	32	3	26	37	0	28	9	0	0	10	38	5	35	36	24	35	16	11	49	32	9	45	27	14	0	30	0	27	34	30	37	13	28	41	1	25	9	12	33	26	0	27	20	5	14	13	6	24	9	0	24	43	5	34	2	0	23	0	1	36	20	17	32	0	45	22	
28	37	4	19	35	7	30	0	19	27	0	6	48	0	39	17	33	40	24	46	12	41	0	25	43	31	16	22	31	0	0	15	15	26	7	49	43	5	0	43	34	0	0	14	17	12	5	36	47	14	25	45	38	33	7	8	28	13	0	49	0	37	33	31	14	9	15	9	18	48	2	26	18	21	0	44	48	17	40	42	21	11	4	0	29	35	17	4	22	0	37	0	37	45	43	18	14	0	38	36	
8	19	28	41	30	44	46	0	37	18	0	21	41	0	12	46	44	20	49	11	39	6	0	5	29	26	49	23	48	0	0	29	3	43	49	46	25	5	0	22	7	0	0	7	24	48	49	4	4	25	36	34	36	14	45	28	26	34	0	47	0	31	22	13	18	1	4	37	34	37	10	26	12	17	0	41	27	33	38	38	41	8	8	0	7	46	38	39	4	0	6	0	19	28	41	43	39	0	31	39	
27	27	11	12	25	47	24	0	34	38	0	45	23	0	33	26	1	32	21	16	17	33	0	36	29	46	15	6	4	0	0	36	24	49	43	14	22	20	0	41	11	0	0	25	26	36	12	3	13	7	3	41	49	25	3	12	16	4	0	42	0	42	12	22	22	30	46	14	35	8	33	39	15	33	0	38	2	45	26	11	45	12	23	0	2	27	7	8	41	0	30	0	34	13	23	13	20	0	38	37	
27	27	20	34	20	28	10	0	13	40	0	32	9	0	22	28	28	38	9	30	32	3	0	15	20	6	48	43	1	0	0	30	38	3	29	8	15	49	0	45	15	0	0	32	37	35	45	3	39	5	1	8	11	21	25	21	49	19	0	47	0	23	23	36	13	29	24	45	24	2	21	14	32	2	0	19	33	36	30	29	43	36	44	0	45	43	49	3	49	0	5	0	23	26	43	40	32	0	27	5	
2	16	4	32	27	43	32	0	4	7	0	40	19	0	45	44	36	39	44	11	24	34	0	48	19	5	28	42	31	0	0	30	41	35	27	5	24	46	0	16	21	0	0	15	3	10	12	25	32	20	1	25	17	37	6	1	22	27	0	49	0	10	48	44	36	36	1	28	25	48	49	13	26	36	0	44	9	4	45	49	6	46	36	0	46	47	2	20	48	0	20	0	29	20	13	9	25	0	47	28	
37	12	40	43	49	6	12	0	46	30	0	7	1	0	1	36	14	16	23	32	12	37	0	46	7	1	39	43	4	0	0	39	14	21	49	32	13	1	0	13	41	0	0	19	48	29	40	41	19	17	1	17	25	29	16	37	5	8	0	17	0	14	36	42	27	11	34	49	13	17	12	18	24	12	0	16	39	32	15	49	23	18	30	0	40	11	7	3	35	0	46	0	49	9	8	1	16	0	15	31	
25	30	48	36	22	22	25	0	7	13	0	23	36	0	4	38	36	35	40	15	48	15	0	20	1	19	33	8	21	0	0	22	18	30	33	8	6	3	0	3	29	0	0	9	49	36	32	49	36	7	23	22	27	31	49	49	21	18	0	10	0	20	47	27	27	5	25	17	12	43	2	27	38	13	0	29	48	13	33	6	8	7	16	0	38	47	36	39	34	0	41	0	17	43	48	18	3	0	7	45	
32	17	22	31	20	17	2	0	35	7	0	48	28	0	47	16	42	5	20	6	4	12	0	7	14	48	48	4	43	0	0	25	16	41	30	47	28	22	0	12	19	0	0	7	23	46	8	48	27	46	22	7	5	30	46	45	40	49	0	27	0	40	46	7	12	2	45	14	7	29	23	44	34	25	0	15	10	9	43	9	36	22	27	0	5	26	40	20	2	0	45	0	28	16	45	11	24	0	20	17	
7	2	37	8	30	40	10	0	23	28	0	24	28	0	45	24	8	33	4	7	20	23	0	29	22	31	1	1	43	0	0	6	16	49	12	38	31	38	0	19	13	0	0	33	16	22	2	49	33	26	47	7	20	3	32	37	30	4	0	32	0	8	45	15	14	47	18	30	22	34	49	28	10	20	0	36	26	10	7	31	22	8	3	0	1	8	7	19	24	0	47	0	43	33	18	45	8	0	43	29	
38	6	22	32	39	38	48	0	23	34	0	22	44	0	46	38	28	15	46	11	24	39	0	30	20	22	12	29	8	0	0	49	14	7	32	18	32	41	0	23	20	0	0	1	27	32	36	27	32	10	6	28	10	39	24	3	37	24	0	10	0	42	34	36	37	23	37	39	1	33	42	35	3	13	0	24	7	14	24	43	44	18	24	0	21	32	34	10	28	0	41	0	23	5	15	46	20	0	9	34	
7	14	27	35	45	47	11	0	29	7	0	24	14	0	3	25	39	45	31	39	6	35	0	17	33	30	40	8	35	0	0	22	45	18	16	7	49	9	0	9	33	0	0	38	40	33	30	31	28	23	14	6	35	16	44	33	47	8	0	43	0	45	29	44	8	34	15	34	36	36	24	22	14	40	0	43	44	1	12	7	11	39	41	0	9	37	22	43	12	0	19	0	23	21	10	16	42	0	26	3	
49	28	22	23	31	5	29	0	37	5	0	33	21	0	34	44	37	39	16	37	7	4	0	49	31	23	24	7	25	0	0	14	5	39	6	37	42	12	0	35	46	0	0	48	14	44	32	15	1	5	1	43	32	14	38	3	36	25	0	13	0	42	35	10	8	32	27	28	49	44	17	48	32	42	0	15	37	17	20	27	19	48	24	0	35	18	47	28	47	0	37	0	17	22	17	35	30	0	47	9	
7	38	43	13	22	12	15	0	32	38	0	49	19	0	5	44	34	8	8	26	49	25	0	47	38	2	4	46	23	0	0	7	10	41	34	30	25	21	0	32	49	0	0	21	34	3	24	5	32	1	35	1	3	47	41	49	13	14	0	5	0	26	26	13	35	17	7	7	13	12	26	36	26	40	0	30	23	43	16	47	17	6	16	0	20	32	4	6	19	0	37	0	26	44	4	7	3	0	24	42	
39	16	28	11	2	11	18	0	17	9	0	29	27	0	5	40	43	22	39	15	22	17	0	9	10	38	42	40	8	0	0	21	6	2	7	2	5	1	0	19	7	0	0	11	48	47	44	6	47	22	44	30	17	26	45	18	32	47	0	35	0	37	19	36	46	6	41	3	4	13	34	41	31	43	0	38	2	15	2	21	9	30	40	0	30	45	22	11	1	0	44	0	12	25	28	16	48	0	22	26	
39	3	34	27	19	47	8	0	37	14	0	39	5	0	24	40	44	5	33	28	3	26	0	12	2	10	42	43	39	0	0	27	1	14	24	16	30	19	0	26	3	0	0	49	35	5	23	45	5	7	48	41	11	41	44	34	1	24	0	19	0	10	23	14	47	14	45	29	47	43	8	28	32	35	0	39	28	14	18	37	10	42	47	0	39	27	45	45	35	0	10	0	9	21	45	42	5	0	23	26	
8	22	27	11	11	47	39	0	13	34	0	39	24	0	37	4	21	41	36	34	16	47	0	48	9	43	49	14	3	0	0	27	9	47	6	8	38	16	0	10	17	0	0	47	5	5	22	16	14	1	24	47	25	37	32	12	20	31	0	47	0	44	2	12	22	24	49	29	34	6	45	12	43	18	0	20	49	8	8	45	11	38	36	0	27	38	20	21	17	0	42	0	25	10	7	5	37	0	49	23	
24	31	27	25	2	11	34	0	34	35	0	1	12	0	49	6	19	1	15	5	31	7	0	3	8	5	23	38	7	0	0	45	6	49	11	32	41	45	0	10	43	0	0	8	7	31	30	30	19	28	36	10	47	10	16	34	47	38	0	8	0	18	25	23	1	47	22	45	13	10	32	6	21	9	0	10	8	1	5	45	32	16	45	0	10	18	28	40	42	0	45	0	15	33	39	39	44	0	4	10	
47	25	3	9	48	14	19	0	25	49	0	40	7	0	15	36	14	44	23	21	31	42	0	26	11	25	22	42	47	0	0	22	33	43	15	39	34	6	0	49	44	0	0	9	46	35	8	21	27	3	22	5	17	37	16	41	4	13	0	40	0	1	44	37	45	10	38	1	43	34	18	44	9	21	0	43	45	16	3	40	1	23	41	0	21	26	41	34	29	0	32	0	9	2	36	27	47	0	13	2	
6	27	2	8	44	26	2	0	33	37	0	40	13	0	38	6	43	31	5	15	9	46	0	25	34	21	43	25	17	0	0	16	19	2	34	6	35	38	0	49	31	0	0	31	6	18	17	15	14	29	42	48	36	49	28	11	11	26	0	34	0	40	37	41	28	43	33	15	30	26	13	6	12	38	0	6	31	35	23	24	11	4	16	0	43	30	44	5	19	0	2	0	14	19	39	9	39	0	17	40	
16	26	8	41	25	15	45	0	17	15	0	9	8	0	13	36	40	39	36	16	22	12	0	14	28	43	48	48	34	0	0	41	45	26	13	33	9	48	0	23	21	0	0	26	46	25	5	37	42	36	35	40	25	31	16	33	48	28	0	4	0	25	25	39	9	35	20	23	46	47	16	17	47	37	0	9	35	17	2	49	16	3	3	0	3	47	23	2	16	0	5	0	4	45	49	42	23	0	39	33	
